Attribute XML Name|MultiValue Attribute?|Group Name|Max Number of Records in Group|Data Type|Total Digits|Max Length / Total Number of digits|Min Length / # of decimals|***DO NOT USE*Lang specific?*****|Valid Value List Name|Qual O/M *FUTURE USE*|Qual Name|Qual Data Type|Qual Total Digits|Qual Max Length / Total Number of digits|Qual Min Length / # of decimals|Qual VV list|Copyable?|GUI Lang|GUI Attribute Name|GUI Help Text|GUI Container Type|GUI Field Type|Label Align|Label Width|Value Align|Value Width|GUI Group Row|GUI Group Column|Active Status|XML Group M/O *FUTURE USE*|Comments|IM/Customer Key Master Name|Untitled event|Xref Type|Customer's Attribute Ref ID
kroTypeOfActivityPaintV11336|N|||text||60|1||KRO_V11336||||||||N|en|Type of Activity Paint|The descriptive term that is used by the product manufacturer to identify the type of activity paint.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2787
kroTypeOfArtCraftItemV11337|N|||text||60|1||KRO_V11337||||||||N|en|Type of Art/Craft Item|The descriptive term that is used by the product manufacturer to identify the type of art or craft item.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2788
kroTypeOfArtistsBrushApplicatorV11338|N|||text||60|1||KRO_V11338||||||||N|en|Type of Artists Brush/Applicator|The descriptive term that is used by the product manufacturer to identify the type of artist's brush or applicator.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2789
kroTypeOfArtistsBrushApplicatorV11975|N|||text||60|1||KRO_V11975||||||||N|en|Type of Artists Brush/Applicator|The descriptive term that is used by the product manufacturer to identify the type of artist's brush or applicator.|Horizontal|Dropdown|Left|200|Left||||Active||PI165_01||||2789
kroTypeOfArtistsPaintDyeV11339|N|||text||60|1||KRO_V11339||||||||N|en|Type of Artists Paint/Dye|The descriptive term that is used by the product manufacturer to identify the type of artist's paint or dye.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2790
kroTypeOfBinderV11340|N|||text||60|1||KRO_V11340||||||||N|en|Type of Binder|The descriptive term that is used by the product manufacturer to identify the type of binder.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2791
kroTypeOfBindingV11341|N|||text||60|1||KRO_V11341||||||||N|en|Type of Binding|The descriptive term that is used by the product manufacturer to identify the type of binding.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2792
kroTypeOfChildrensActivityItemV11342|N|||text||60|1||KRO_V11342||||||||N|en|Type of Children's Activity Item|The descriptive term that is used by the product manufacturer to identify the children's activity item.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2793
kroTypeOfClosureV11343|N|||text||60|1||KRO_V11343||||||||N|en|Type of Closure|The descriptive term that is used by the product manufacturer to identify the type of closure.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2794
kroTypeOfClosureV12063|N|||text||60|1||KRO_V12063||||||||N|en|Type of Closure|The descriptive term that is used by the product manufacturer to identify the type of closure.|Horizontal|Dropdown|Left|200|Left||||Active||PI165_02||||2794
kroTypeOfCorrectionItemV11344|Y||10|text||60|1||KRO_V11344||||||||N|en|Type of Correction Item|The descriptive term that is used by the product manufacturer to identify the type of correction item.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2795
kroTypeOfCoverV11345|Y||10|text||60|1||KRO_V11345||||||||N|en|Type of Cover|The descriptive term that is used by the product manufacturer to identify the type of notebook or portfolio cover.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2796
kroTypeOfDividerTabV11346|Y||10|text||60|1||KRO_V11346||||||||N|en|Type of Divider Tab|The descriptive term that is used by the product manufacturer to identify the type of tab.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2797
kroTypeOfDryEraseBoardV11347|Y||10|text||60|1||KRO_V11347||||||||N|en|Type Of Dry Erase Board|The descriptive term that is used by the product manufacturer to identify the type of dry erase board.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2798
kroDryEraseMarkerV11348|Y||10|text||60|1||KRO_V11348||||||||N|en|Type of Dry Erase Marker|The descriptive term that is used by the product manufacturer to identify the type of dry erase marker.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2799
kroTypeOfEnvelopeV11349|Y||10|text||60|1||KRO_V11349||||||||N|en|Type of Envelope|The descriptive term that is used by the product manufacturer to identify the type of envelope.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2800
kroTypeOfEraserV11350|Y||10|text||60|1||KRO_V11350||||||||N|en|Type of Eraser|The descriptive term that is used by the product manufacturer to identify the type of eraser.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2801
kroTypeOfFilesFoldersWalletsV11351|Y||10|text||60|1||KRO_V11351||||||||N|en|Type of Files/Folders/Wallets|The descriptive term that is used by the product manufacturer to identify the type of stationery file, folder or wallet.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2802
kroTypeOfKitV11352|Y||5|text||60|1||KRO_V11352||||||||N|en|Type of Kit|The descriptive term that is used by the product manufacturer to identify the type of kit.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2803
kroTypeOfLabelMakerV11353|Y||10|text||60|1||KRO_V11353||||||||N|en|Type of Label Maker|The descriptive term that is used by the product manufacturer to identify the type of label maker.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2804
kroTypeOfLabelIndexCardV11354|Y||10|text||60|1||KRO_V11354||||||||N|en|Type of Label/Index Card|The descriptive term that is used by the product manufacturer to identify the type of label or index card.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2805
kroTypeOfLaminatorV11355|Y||10|text||60|1||KRO_V11355||||||||N|en|Type of Laminator|The descriptive term that is used by the product manufacturer to identify the type of laminator.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2806
kroTypeOfLockV11356|N|||text||60|1||KRO_V11356||||||||N|en|Type of Lock|The descriptive term that is used by the product manufacturer to identify the type of lock.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2807
kroTypeOfMailingProductV11357|Y||10|text||60|1||KRO_V11357||||||||N|en|Type of Mailing Product|The descriptive term that is used by the product manufacturer to identify the type of mailing product.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2808
kroTypeOfNeedleworkFastenerV11358|N|||text||60|1||KRO_V11358||||||||N|en|Type of Needlework Fastener|The descriptive term that is used by the product manufacturer to identify the type of needlework fastener.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2809
kroTypeOfNeedleworkThreadV11359|N|||text||60|1||KRO_V11359||||||||N|en|Type of Needlework Thread|The descriptive term that is used by the product manufacturer to identify the type of needlework thread.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2810
kroTypeOfNeedleworkToolV11360|N|||text||60|1||KRO_V11360||||||||N|en|Type of Needlework Tool|The descriptive term that is used by the product manufacturer to identify the type of needlework tool.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2811
kroTypeOfNotebookPortfolioV11361|Y||10|text||60|1||KRO_V11361||||||||N|en|Type of Notebook/Portfolio|The descriptive term that is used by the product manufacturer to identify the type of notebook or portfolio.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2812
kroTypeOfNotionV11362|N|||text||60|1||KRO_V11362||||||||N|en|Type of Notion|Indicates the type of craft or sewing notion.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2813
kroTypeOfPaddingV11363|N|||text||60|1||KRO_V11363||||||||N|en|Type of Padding|The descriptive term that is used by the product manufacturer to identify the type of padding.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2814
kroTypeOfPaintBrushTipV11364|N|||text||60|1||KRO_V11364||||||||N|en|Type of Paint Brush Tip|The descriptive term that is used by the product manufacturer to identify the type of paint brush tip.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2815
kroTypeOfPaperCraftToolNonPoweredV11365|N|||text||60|1||KRO_V11365||||||||N|en|Type of Paper Craft Tool (Non Powered)|The descriptive term that is used by the product manufacturer to identify the type of non–powered paper craft tool.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2816
kroTypeOfPaperShredderV11366|Y||10|text||60|1||KRO_V11366||||||||N|en|Type of Paper Shredder|The descriptive term that is used by the product manufacturer to identify the type of paper shredder.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2817
kroTypeOfPaperCardUnprintedV11367|N|||text||60|1||KRO_V11367||||||||N|en|Type of Paper/Card – Unprinted|The descriptive term that is used by the product manufacturer to identify the type of unprinted paper or card.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2818
kroTypeOfPenV11368|N|||text||60|1||KRO_V11368||||||||N|en|Type of Pen|The descriptive term that is used by the product manufacturer to identify the type of pen.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2819
kroTypeOfClosureV11369|Y||10|text||60|1||KRO_V11369||||||||N|en|Type of Protector/Poly Envelope|The descriptive term that is used by the product manufacturer to identify the type of sheet protector or poly envelope.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2820
kroTypeOfSchoolSupplyV11370|N|||text||60|1||KRO_V11370||||||||N|en|Type of School Supply|Identify the type of product.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2821
kroTypeOfScissorsV11371|Y||10|text||60|1||KRO_V11371||||||||N|en|Type of Scissors|The descriptive term that is used by the product manufacturer to identify the type of scissors.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2822
kroTypeOfSketchPadV11372|N|||text||60|1||KRO_V11372||||||||N|en|Type of sketch Pad|The descriptive term that is used by the product manufacturer to identify the type of sketch pad.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2823
kroTypeOfSpecialtyMarkerV11373|N|||text||60|1||KRO_V11373||||||||N|en|Type of Specialty Marker|The descriptive term that is used by the product manufacturer to identify the type of specialty marker.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2824
kroTypeOfStaplerV11374|Y||10|text||60|1||KRO_V11374||||||||N|en|Type of Stapler|The descriptive term that is used by the product manufacturer to identify the type of stapler.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2825
kroTypeOfStationeryAdhesiveTapeV11375|Y||5|text||60|1||KRO_V11375||||||||N|en|Type of Stationery Adhesive Tape|The descriptive term that is used by the product manufacturer to identify the type of adhesive stationery tape.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2826
kroTypeOfStationeryFastenerV11376|N|||text||60|1||KRO_V11376||||||||N|en|Type of Stationery Fastener|The descriptive term that is used by the product manufacturer to identify the type of stationery fastener.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2827
kroTypeOfStationeryGlueV11377|N|||text||60|1||KRO_V11377||||||||N|en|Type of Stationery Glue|The descriptive term that is used by the product manufacturer to identify the type of stationery glue.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2828
kroTypeOfStationeryItemStorageDeskAccessoryV11378|Y||5|text||60|1||KRO_V11378||||||||N|en|Type of Stationery Item Storage/Desk Accessory|The descriptive term that is used by the product manufacturer to identify the type of stationery item storage or desk accessory.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2829
kroTypeOfStencilV11379|Y||5|text||60|1||KRO_V11379||||||||N|en|Type of Stencil|The descriptive term that is used by the product manufacturer to identify the type of stencil.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2830
kroNumberOfPages|N|||integer||7|1||||||||||N|en|Number of Pages|Identifies the number of pages in the product.|Horizontal|Integer|Left|200|Left||||Active||PI163_02||||2831
kroTypeOfWritingInstrumentV11381|N|||text||60|1||KRO_V11381||||||||N|en|Type of Writing Instrument|The descriptive term that is used by the product manufacturer to identify the type of writing instrument.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2832
kroWeightOfPaper|N|||integer||4|1||||||||||N|en|Weight of Paper|Identifies the weight of the paper.|Horizontal|Integer|Left|200|Left||||Active||PI163_02||||2833
kroWritingInstrumentStyleV11382|Y||10|text||60|1||KRO_V11382||||||||N|en|Writing Instrument Style|The descriptive term that is used by the product manufacturer to identify the style of the writing instrument.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2834
kroTypeOfCleaningSolutionV11387|Y||10|text||60|1||KRO_V11387||||||||N|en|Type of Cleaning Solution|Identify the type of cleaning solution.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2835
kroProductARental|N|||boolean|||||||||||||N|en|Product a Rental|Identify if the product is intended to be rented from the store.|Horizontal|Boolean|Left|200|Left||||Active||PI163_02||||2836
kroTypeOfTargetBatteryUseV11390|N|||text||60|1||KRO_V11390||||||||N|en|Type of Target Battery Use|Identify the target use of the battery.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2837
kroAutomotiveBatteryVoltage|N|||float|6|9|3||||||||||N|en|Automotive Battery Voltage|Identify the voltage of the battery.|Horizontal|Float|Left|200|Left||||Active||PI163_02||||2838
kroColdCrankingAmpsCCA|N|||integer||4|1||||||||||N|en|Cold Cranking Amps (CCA)|Identify the number of cold cranking amps (CCA).|Horizontal|Integer|Left|200|Left||||Active||PI163_02||||2839
kroWarranty|N|||integer||4|1||||||||||N|en|Warranty|Identify the duration of warranty in months.|Horizontal|Integer|Left|200|Left||||Active||PI163_02||||2840
kroAutomotiveBatteryGroupSize|N|||text||150|1||||||||||N|en|Automotive Battery Group Size|Identify the automotive battery group size.|Horizontal|Text|Left|200|Left||||Active||PI163_02||||2841
kroSiccorSize|N|||float|6|8|2||||||||||N|en|Scissor Size|Identifies the size of the scissors.|Horizontal|Float|Left|200|Left||||Active||PI163_02||||2842
kroTypeOfCurtainTrackV11393|N|||text||60|1||KRO_V11393||||||||N|en|Type of Curtain Track|Identify the number of curtain tracks and therefore the number of sets of curtains and/or valances and/or swags that can be hung at a window or within a designated space.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2843
kroExtendable|N|||text||60|1||KRO_V10920||||||||N|en|Extendable|Identify if the item is extendable.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2844
kroLengthOfDomesticGood|N|||text||60|1||||||||||N|en|Length of Domestic Good|Indicate the whole length of the product, which may or may not include an extension.|Horizontal|Text|Left|200|Left||||Active||PI163_02||||2845
kroSlatSize|N|||float|5|5|2||||||||||N|en|Slat Size|Identify the size of slat in inches.|Horizontal|Float|Left|200|Left||||Active||PI163_02||||2846
kroTypeOfBlindV11397|N|||text||60|1||KRO_V11397||||||||N|en|Type of Blind|Identify the style of blind.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2847
kroTypeOfTopTreatmentV11398|N|||text||60|1||KRO_V11398||||||||N|en|Type of Top Treatment|Identify the type of top treatment.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2848
kroEndShapeV11399|N|||text||60|1||KRO_V11399||||||||N|en|End Shape|Identify the end shape of the product.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2849
kroTypeOfBathroomItemV11400|N|||text||60|1||KRO_V11400||||||||N|en|Type of Bathroom Item|Identify the type of bathroom item.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2850
kroTypeOfBathroomAccessoryV11402|N|||text||60|1||KRO_V11402||||||||N|en|Type of Bathroom Accessory|The descriptive term that is used by the product manufacturer to identify the type of bathroom accessory.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2852
kroTypeOfBathroomFurnitureV11403|N|||text||60|1||KRO_V11403||||||||N|en|Type of Bathroom Furniture|The descriptive term that is used by the product manufacturer to identify the type of bathroom furniture.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2853
kroTypeOfBathroomHardwareV11404|N|||text||60|1||KRO_V11404||||||||N|en|Type of Bathroom Hardware|The descriptive term that is used by the product manufacturer to identify the type of bathroom hardware.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2854
kroTypeOfBathroomUtilityOrganizerV11405|N|||text||60|1||KRO_V11405||||||||N|en|Type of Bathroom Utility/Organizer|The descriptive term that is used by the product manufacturer to identify the type of bathroom utility or organizer.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2855
kroTypeOfBathroomRugV11406|N|||text||60|1||KRO_V11406||||||||N|en|Type of Bathroom Rug|The descriptive term that is used by the product manufacturer to identify the type of bathroom rug.|Horizontal|Dropdown|Left|200|Left||||Active||PI163_02||||2856
kroFreestandMountedV11407|Y||10|text||60|1||KRO_V11407||||||||N|en|Freestanding/Mounted|The descriptive term that is used by the product manufacturer to identify whether the product is freestanding or a mounted fixture.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2857
kroSuctionCupsIncluded|N|||boolean|||||||||||||N|en|Suction Cups Included|Identifies whether or not suction cups are included.|Horizontal|Boolean|Left|200|Left||||Active||PI163_02||||2858
kroScannableBarcodeAffixedToTheConsumerPackage|N|||text||60|1||KRO_V11454||||||||N|en|Scannable Barcode Affixed to Consumer Package|Identify if the consumer unit has a scannable barcode affixed to the consumer package.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||2859
kroOtherTypeOfMeat|N|||text||100|1||||||||||N|en|Other Type of Meat|Specify any type of meat not listed.|Horizontal|Text|Left|200|Left||||Active||PI163_02||||2863
kroOtherTypeOfVegetable|N|||text||100|1||||||||||N|en|Other Type of Vegetable|Specify any type of vegetable not listed.|Horizontal|Text|Left|200|Left||||Active||PI163_02||||2864
kroTypeOfPizzaCrustV11410|Y||10|text||60|1||KRO_V11410||||||||N|en|Type of Pizza Crust|The descriptive term that is used by the manufacturer to identify the type or pizza crust.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI163_02||||2865
kroIsItemIntendedToBeCookedInStore|N|||boolean|||||||||||||N|en|Is Item Intended to be Cooked In Store|Identify if the Item is intended to be cooked in store.|Horizontal|Boolean|Left|200|Left||||Active||PI163_02||||2866
kroAdditionalProductsV11411|Y||10|text||60|1||KRO_V11411||||||||N|en|Additional Product(s)|The descriptive term that is used by the manufacturer to identify additional products associated with the primary product.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_01||||2867
kroAdditionalProductsV11414|Y||10|text||60|1||KRO_V11414||||||||N|en|Additional Product(s)|The descriptive term that is used by the manufacturer to identify additional products associated with the primary product.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_01||||2867
kroAdditionalProductsV11697|Y||10|text||60|1||KRO_V11697||||||||N|en|Additional Product(s)|The descriptive term that is used by the manufacturer to identify additional products associated with the primary product.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||2867
kroAdditionalProductsV11559|Y||10|text||60|1||KRO_V11559||||||||N|en|Additional Product(s)|The descriptive term that is used by the manufacturer to identify additional products associated with the primary product.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||2867
kroAdditionalProductsV11783|Y||10|text||60|1||KRO_V11783||||||||N|en|Additional Product(s)|The descriptive term that is used by the manufacturer to identify additional products associated with the primary product.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||2867
kroAdditionalProductsV11859|Y||10|text||60|1||KRO_V11859||||||||N|en|Additional Product(s)|The descriptive term that is used by the manufacturer to identify additional products associated with the primary product.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||2867
kroAdditionalProductsV12039|Y||10|text||60|1||KRO_V12039||||||||N|en|Additional Product(s)|The descriptive term that is used by the manufacturer to identify additional products associated with the primary product.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI165_02||||2867
kroOtherAdditionalProducts|Y||10|text||100|1||||||||||N|en|Other Additional Product(s)|Specify any additional product(s) not listed.|Horizontal|Text|Left|200|Left||||Active||PI164_01||||2868
kroTypeOfWingV11412|Y||10|text||60|1||KRO_V11412||||||||N|en|Type of Wing|The descriptive term that is used by the manufacturer to identify the type of chicken wing.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_01||||2869
kroOtherFishShellfishCutShape|N||1|text||100|1||||||||||N|en|Other Fish/Shellfish Cut/Shape|If the item's shape is not on the list, use this text box to indicate the other shape.|Horizontal|Text|Left|200|Left||||Active||PI164_01||||2870
kroCalculatedWeightWatchersPoints|N||1|integer||4|1||||||||||N|en|Calculated Weight Watchers Points|Indicates the number of Weight Watchers points the product will count for when consumed.|Horizontal|Integer|Left|200|Left||||Active||PI164_01||||2871
kroGramsOfFiber|N||1|float|6|6|3||||||||||N|en|Grams of Fiber|Identifies the number of grams of fiber in the product.|Horizontal|Float|Left|200|Left||||Active||PI164_01||||2872
kroGramsOfNetCarbohydrates|N||1|float|6|6|3||||||||||N|en|Grams of Net Carbohydrates|Identifies the number of grams of net carbohydrates in the product.|Horizontal|Float|Left|200|Left||||Active||PI164_01||||2873
kroGramsOfProtein|N||1|float|6|6|3||||||||||N|en|Grams of Protein|Identifies the number of grams of protein in the product.|Horizontal|Float|Left|200|Left||||Active||PI164_01||||2874
kroGramsOfSugar|N||1|float|6|6|3||||||||||N|en|Grams of Sugar|Identifies the number of grams of sugar in the product.|Horizontal|Float|Left|200|Left||||Active||PI164_01||||2875
kroSauceIncludedInPackage|N||1|text||60|1||KRO_V11511||||||||N|en|Sauce Included in Package|Indicates that the sauce is included in a separate container in the package.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2876
kroTypeOfEntreeV11413|N||1|text||60|1||KRO_V11413||||||||N|en|Type of Entrée|The descriptive term that is used by the product manufacturer to identify a particular type of entrée.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2877
kroWeightWatchersPointsAvailable|N||1|text||60|1||KRO_V11512||||||||N|en|Weight Watchers Points Available|Indicates if there are Weight Watchers points calculated for this product|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2878
kroTypeOfBagelV11417|N||1|text||60|1||KRO_V11417||||||||N|en|Type of Bagel|The descriptive term that is used by the manufacturer to identify the type of bagel.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2879
kroOtherAncientGrain|N||1|text||100|1||||||||||N|en|Other Ancient Grain|Product is considered an Ancient Grain not listed.|Horizontal|Text|Left|200|Left||||Active||PI164_01||||2880
kroTypeOfSproutedGrainV11418|N||1|text||60|1||KRO_V11418||||||||N|en|Type of Sprouted Grain|The descriptive term that is used by the manufacturer to identify the type of sprouted grain.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2881
kroSproutedGrainPercentage|N||1|float|6|6|3||||||||||N|en|Sprouted Grain Percentage|The descriptive term that is used by the product manufacturer to identify the percentage of sprouted grain contained in the product.|Horizontal|Float|Left|200|Left||||Active||PI164_01||||2882
kroTypeOfBatterV11419|N||1|text||60|1||KRO_V11419||||||||N|en|Type of Batter|The descriptive term that is used by the manufacturer to identify the type of batter.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2883
kroProductSteamingSafe|N||1|text||60|1||KRO_V11513||||||||N|en|Product Steaming Safe|Product and its packaging are safe for steaming.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2884
kroGramsOfWholeGrain|N||1|float|6|6|3||||||||||N|en|Grams of Whole Grain|Identifies the number of grams of whole grain per serving.|Horizontal|Float|Left|200|Left||||Active||PI164_01||||2886
kroStyleOfCheesecakeV11424|N||1|text||60|1||KRO_V11424||||||||N|en|Style of Cheesecake|The descriptive term that is used by the manufacturer to identify the style of cheesecake.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2887
kroFlavorOfIcingV11425|N||1|text||60|1||KRO_V11425||||||||N|en|Flavor of Icing|The descriptive term that is used by the manufacturer to identify the flavor of icing.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2888
kroTypeOfBreakfastItemV11426|N||1|text||60|1||KRO_V11426||||||||N|en|Type of Breakfast Item|The descriptive term that is used by the product manufacturer to identify the type of breakfast item.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2889
kroTypeOfDinnerRollV11430|N||1|text||60|1||KRO_V11430||||||||N|en|Type of Dinner Roll|The descriptive term that is used by the product manufacturer to identify the type of dinner roll.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2890
kroFrostingIncludedInPackage|N||1|text||60|1||KRO_V11514||||||||N|en|Frosting Included in Package|Indicates that the frosting is included in a separate container in the package.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2891
kroOliveSizeV11431|N||1|text||60|1||KRO_V11431||||||||N|en|Olive Size|The descriptive term that is used by the product manufacturer to identify the size of the olive.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2892
kroNaturalOrChemicalPreservationV11432|N||1|text||60|1||KRO_V11432||||||||N|en|Natural or Chemical Preservation|Identifies the preservation/curing process as being a natural or chemical process.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2893
kroOliveTypeV11433|N||1|text||60|1||KRO_V11433||||||||N|en|Olive Type|The descriptive term that is used by the product manufacturer to identify the particular olive type.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2894
kroFlavorOfCakeV11438|Y||10|text||60|1||KRO_V11438||||||||N|en|Flavor of Cake|The descriptive term that is used by the manufacturer to identify the flavor of cake.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_01||||2895
kroConsumerUnitResealable|N||1|text||60|1||KRO_V11515||||||||N|en|Consumer Unit Resealable|Identify if Consumer Unit is Resealable|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2896
kroIcingIncluded|N||1|text||60|1||KRO_V11516||||||||N|en|Icing Included|Indicates that icing is included with the product.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2898
kroProductMadeFromMycoprotein|N||1|text||60|1||KRO_V11520||||||||N|en|Product made from Mycoprotein|Indicates if the product is produced from mycoprotein.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2905
kroNationalYogurtAssociationSeal|N||1|text||60|1||KRO_V11521||||||||N|en|National Yogurt Association Seal|Indicates if the product contains the National Yogurt Association seal.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2906
kroMealTypeV11455|N||1|text||60|1||KRO_V11455||||||||N|en|Meal Type|The descriptive term that is used by the product manufacturer to identify the particular type of meal.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2907
kroBurritoBarItem|N||1|text||60|1||KRO_V11531||||||||N|en|Burrito Bar Item|Identify if item is part of a burrito bar.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2909
kroTypeOfBurritoBarSideV11457|N||1|text||60|1||KRO_V11457||||||||N|en|Type of Burrito Bar Side|The descriptive term that is used by the product manufacturer to identify the side items in a burrito bar.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2910
kroTypeOfBurritoBarItemV11458|N||1|text||60|1||KRO_V11458||||||||N|en|Type of Burrito Bar Item|The descriptive term that is used by the product manufacturer to identify the items that can be made in a burrito bar.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2911
kroTypeOfSideItemV11459|N||1|text||60|1||KRO_V11459||||||||N|en|Type of Side Item|The descriptive term that is used by the product manufacturer to identify side items.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2912
kroOtherBeefGrade|N||1|text||100|1||||||||||N|en|Other USDA Meat Grade|Identifies the other type of meat Grade not identified in the original list|Horizontal|Text|Left|200|Left||||Active||PI164_01||||2913
kroOtherAdditiveSolutionTypeUsed|N||1|text||100|1||||||||||N|en|Other Additive/Solution type used|Identifies the other type of additive or solution not identified in the original list|Horizontal|Text|Left|200|Left||||Active||PI164_01||||2914
kroTypeOfBoneV11463|N||1|text||60|1||KRO_V11463||||||||N|en|Type of Bone|Identifies the Type of Bone|Horizontal|Dropdown|Left|200|Left||||Active||PI164_01||||2915
